"","Q7","Q10","Q11","Q16","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q28","Q29","Q30","Q31","Q32","Q34","Q35","Q36","Q37","Q38","Q39","Q40","Q42","Q43","Q44","Q45","Q47","Q49","Q50","Q51","Q52","Q53","Q54","Q56","Q57","Q58","Q59","Q61","Q62","Q63","Q64","Q65","Q66","Q68","Q69","Q70","Q71","Q72","Q73","Q74","Q76","Q77","Q78","Q79","Q80","Q81","Q82"
"1919",2,1,1,2,3,1,1,1,2,1,1,2,1,2,2,1,2,1,1,3,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,3,2,1,2,1,2,2,1,1,1,3,2,2,1,2,1,2,4,3,3,2,1,3,3,1
"1920",1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,1,2,3,1,3,2,1,2,1,3,2,1,2,4,1,2,1,3,3,1,2,3,2,1,1,2,1,2,1,2,2,2,1,1,1,1,3,1,2,1,1,1
"1921",2,1,2,2,1,1,1,1,2,1,1,3,1,1,1,1,2,2,2,3,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,3,2,1,2,1,1,1,2,5,5,3,5,1,5,4,1,2,4,3,5,3,5
"1922",3,3,3,1,2,4,4,2,3,3,3,2,1,4,3,2,2,3,2,2,4,3,3,3,2,3,2,3,3,2,1,1,3,1,2,3,3,2,2,2,3,1,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923",2,1,2,1,1,2,1,3,2,1,1,3,1,1,1,1,1,2,2,1,1,2,2,2,1,3,2,1,2,1,1,1,4,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,3,2,1,2,3,2,2,3,3,2,1,3
"1924",2,2,1,2,2,2,3,2,4,2,2,2,2,2,4,4,3,3,2,4,1,4,3,4,2,2,2,3,4,1,2,4,2,2,2,4,2,1,3,1,4,2,1,1,1,4,1,5,3,1,2,3,1,2,4,3,3,2,2,2
"1925",2,2,2,1,2,1,1,1,2,2,1,3,1,1,1,1,1,2,3,3,3,3,2,2,1,2,2,2,1,1,1,2,1,1,3,2,1,1,2,1,2,3,1,2,1,3,1,2,2,1,2,1,1,1,2,2,1,1,1,2
"1926",1,2,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1
"1927",3,1,2,2,1,1,2,1,3,1,1,1,2,1,2,1,2,1,2,1,1,3,1,1,1,2,1,2,1,1,1,1,1,1,4,1,2,1,1,1,1,2,2,2,1,3,1,3,4,2,2,4,3,1,2,2,3,3,1,1
"1928",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,2,1,1
"1929",2,1,3,1,3,1,1,4,4,2,1,3,1,1,2,1,1,2,3,3,3,2,2,4,3,1,2,1,2,1,1,1,2,1,1,3,1,2,2,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930",2,1,3,1,2,1,1,3,2,2,1,3,1,2,2,1,1,2,2,2,2,1,3,2,2,3,1,2,3,2,2,1,2,1,3,2,1,1,1,3,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1
"1931",4,1,2,1,4,3,5,1,5,2,3,3,1,4,3,1,1,3,5,3,5,4,2,3,2,2,1,3,2,2,4,1,1,2,2,2,1,1,2,3,3,1,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932",3,3,4,4,5,1,3,4,2,1,1,5,3,4,3,2,4,3,4,5,4,5,5,3,3,3,3,5,3,1,3,5,2,3,4,5,3,4,3,2,4,3,5,3,4,4,3,3,3,5,1,2,5,5,5,4,3,5,3,3
"1933",3,1,2,1,2,1,2,1,3,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,4,2,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"1934",1,2,1,1,2,2,1,1,3,2,1,3,1,2,1,1,1,1,1,3,3,3,3,2,1,2,2,3,1,1,1,3,1,2,1,1,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,2,1,2,1,1
"1935",1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936",2,1,3,2,1,1,1,1,2,2,2,3,3,2,2,3,2,2,3,4,1,3,1,2,1,2,1,2,1,1,2,3,2,3,2,3,1,2,1,3,1,2,2,4,1,2,1,3,2,3,1,1,3,1,3,3,2,4,1,2
"1937",2,3,2,1,2,4,1,1,1,2,1,2,1,2,2,1,3,2,1,5,2,3,1,1,1,3,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,1,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938",1,4,3,3,3,3,4,5,5,2,5,5,5,5,4,3,4,4,4,4,4,5,4,5,2,4,3,5,4,1,4,1,5,3,4,4,5,2,4,3,4,3,3,3,5,5,2,4,4,4,3,4,4,3,4,4,4,4,4,3
"1939",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1
"1940",5,1,1,3,5,1,1,2,3,1,1,1,1,2,1,1,1,1,5,5,2,1,5,5,3,1,4,1,1,1,1,1,1,1,1,5,1,1,2,2,1,2,1,1,1,4,3,4,1,1,1,1,1,4,3,4,1,4,1,1
"1941",5,3,4,4,5,3,5,3,5,3,5,5,1,3,3,4,4,3,2,3,5,4,4,5,2,5,3,4,3,1,3,2,4,5,4,4,5,4,5,4,4,3,5,1,4,5,3,3,2,4,2,4,1,5,3,3,2,4,2,1
"1942",3,3,4,4,4,3,2,5,5,3,1,4,1,4,3,4,3,4,3,5,4,4,4,3,4,4,1,3,4,1,5,3,4,3,4,3,5,2,3,3,4,3,3,3,1,5,3,4,1,5,2,2,4,3,4,2,2,4,1,3
"1943",5,5,5,5,5,4,5,5,5,5,5,4,4,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,1,5,4,5,4,5,5,5,5,4,5,5,5,5,5,3,5,4,2,1,2,2,1,3,4,3,2,3,2,5,2
"1944",1,2,1,1,1,2,2,1,3,1,3,2,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
"1945",4,2,2,1,2,2,2,1,4,2,2,2,1,1,4,1,1,2,1,2,3,3,4,4,3,3,1,3,4,1,1,1,2,2,1,2,3,1,3,1,3,1,1,2,1,3,1,4,3,3,2,3,3,3,2,3,3,3,1,3
"1946",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947",4,1,3,1,3,1,3,1,3,3,1,3,3,1,1,4,3,2,3,4,3,3,3,3,1,1,1,1,1,1,1,1,2,3,3,4,1,2,3,3,1,3,1,1,1,3,2,3,1,4,1,3,3,4,3,4,1,3,1,3
"1948",3,1,4,1,3,3,1,3,3,1,1,4,1,1,3,3,1,3,3,3,3,4,3,4,3,1,1,3,4,1,1,1,2,1,1,3,4,3,3,1,3,1,1,3,1,4,1,3,1,3,1,3,3,3,3,3,3,4,2,3
"1949",5,3,3,4,5,4,5,2,5,1,2,5,2,5,5,2,4,5,3,5,4,5,4,2,4,5,3,4,3,1,4,5,2,4,5,5,5,5,3,5,3,4,3,4,4,5,4,5,4,5,3,5,3,5,5,4,5,5,3,3
"1950",1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,3,3,3,1,3,1,3,1,1,1,1,3,2,1,1,1,1,1,3,1,1,1,1,3,1,1
"1951",1,2,3,1,1,1,3,1,4,2,1,2,1,1,3,3,2,3,1,1,1,2,3,3,2,1,1,2,3,1,1,1,3,1,1,3,1,2,3,2,3,1,2,2,2,1,1,2,1,2,2,1,1,3,2,2,1,3,1,2
"1952",4,1,2,1,3,1,4,2,5,3,2,3,1,1,2,2,1,2,4,3,2,2,3,4,1,1,2,2,4,3,1,2,2,1,2,4,4,2,5,2,4,1,3,1,3,3,1,3,3,3,1,1,3,5,5,1,3,1,1,3
"1953",1,3,1,1,1,2,1,1,3,1,1,3,1,2,2,1,1,1,3,4,3,1,4,3,1,2,1,2,3,1,2,3,1,1,3,3,2,1,3,1,3,3,1,1,1,1,1,2,1,1,1,2,1,3,3,3,1,3,1,2
"1954",1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"1955",2,4,2,1,3,2,1,1,3,2,1,2,2,3,1,3,1,3,2,3,4,4,3,3,2,3,1,2,2,1,4,4,1,3,3,3,2,3,2,3,1,2,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956",4,2,2,1,4,2,3,2,4,1,2,3,5,2,2,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1,3,5,2,1,2,3,2,1,1,1,3,1,2,5,2,5,1,2,1,2,1,2,4,2,2,2,1,3,1,2
"1957",3,3,1,1,2,1,1,3,4,2,1,2,1,1,1,1,1,3,3,3,4,4,2,1,3,1,2,2,4,1,1,3,3,1,2,2,3,2,3,1,4,1,1,1,2,3,2,4,3,3,1,3,1,3,4,1,2,1,3,3
"1958",3,1,1,1,1,1,3,1,4,2,3,3,1,1,1,1,1,2,1,3,2,3,2,4,1,2,3,3,1,2,2,1,1,1,1,4,1,1,1,1,1,1,1,1,3,4,1,4,1,2,1,3,3,3,3,2,4,3,2,1
"1959",1,1,1,4,1,1,1,2,4,1,1,3,1,4,1,1,3,1,3,3,1,3,3,5,1,2,1,1,3,1,5,1,1,2,2,2,4,1,2,1,2,1,1,2,1,4,1,2,1,3,1,3,3,2,3,3,3,4,1,3
"1960",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,5,1,2,1,2,1,1,1,1,1,5,1,1,1,2,1,1,1,1,1,1,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961",1,1,1,3,2,1,1,1,2,1,1,3,2,2,1,1,1,1,3,2,3,1,1,3,1,3,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,4,3,2,1,2,1,1,2,1,2,1,1,2,2,1
"1962",2,1,3,3,2,3,2,1,2,2,3,4,1,2,1,1,3,3,2,2,4,3,3,3,2,2,1,2,2,1,3,1,2,1,2,2,1,1,3,2,4,2,1,4,3,4,1,3,2,2,1,2,1,3,2,1,1,3,1,1
"1963",1,1,1,1,4,1,1,4,1,4,1,1,1,2,1,3,1,1,1,1,2,1,1,3,1,1,1,3,3,1,1,1,1,1,5,1,2,1,1,2,5,1,1,3,1,4,1,2,1,1,1,3,2,1,1,1,1,1,1,1
"1964",2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,1,4,2,4,1,1,4,1,3,2,1,3,1,1
"1965",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966",4,1,1,1,3,1,1,1,5,1,1,4,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
"1967",1,1,1,1,2,1,1,4,3,1,1,2,1,2,1,1,1,1,3,2,1,2,1,4,3,2,1,1,4,1,1,1,3,1,1,3,3,3,4,1,4,1,1,1,1,1,2,3,1,3,1,3,2,3,2,1,3,1,1,1
"1968",1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969",1,3,2,1,2,1,1,1,3,1,2,3,2,1,1,1,1,3,2,2,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1,3,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,3,3,2,4,3,2,3,1,3
"1970",1,1,1,4,3,1,1,4,3,1,1,4,3,1,1,1,4,1,2,3,3,2,3,4,2,2,1,3,4,1,1,1,1,4,1,3,3,5,3,1,4,2,1,2,4,4,5,1,1,5,1,5,1,4,5,5,1,5,1,3
"1971",1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,2,3,1,2,1,1,2,1,1,1,4,1,1,1,2,1,3,1,1,1,1,1,1,3,1,3,2,1,1,2,1,2,2,1,3,1,2,1
"1972",3,1,4,2,4,2,1,2,4,2,2,3,1,3,3,1,2,3,2,4,4,4,3,1,4,3,1,3,3,2,2,1,1,1,2,3,3,2,2,4,3,4,3,2,2,3,2,2,2,4,1,2,3,2,4,2,3,3,1,2
"1973",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1974",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1975",3,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1
"1976",5,3,4,2,3,3,4,4,5,5,3,4,5,5,4,4,4,4,5,4,4,3,4,5,5,4,3,3,5,4,3,3,2,4,5,3,3,1,4,4,5,3,2,5,3,3,1,1,1,1,1,2,1,4,4,2,5,2,2,1
"1977",2,3,5,3,5,1,3,3,2,4,1,4,2,4,3,3,3,3,3,3,3,5,4,4,4,5,2,3,3,2,4,3,2,4,3,4,4,3,4,3,3,4,3,2,3,4,2,5,4,4,3,3,4,5,4,3,4,3,2,2
"1978",3,1,3,4,3,4,2,4,3,1,1,3,1,1,3,1,4,1,1,1,3,3,3,3,1,3,3,4,3,1,1,3,1,1,2,3,1,1,3,1,3,1,1,3,4,3,1,3,1,4,1,3,4,1,3,4,2,4,1,1
"1979",1,3,2,1,4,2,1,4,4,1,2,4,1,5,1,1,2,1,2,1,1,4,4,4,1,3,1,2,5,1,4,1,1,3,2,1,3,1,1,3,4,2,3,2,1,4,1,4,2,3,2,2,4,2,4,3,1,4,1,3
"1980",3,1,1,1,1,1,1,1,4,1,1,3,1,1,2,1,1,1,1,1,1,3,1,2,3,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1981",1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,1
"1982",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1983",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1
"1984",2,4,5,2,5,5,4,5,5,4,1,4,2,4,2,4,1,3,5,4,5,4,5,5,3,5,3,4,5,2,3,5,4,4,4,5,5,4,5,4,4,2,3,3,3,5,2,4,1,4,1,5,3,4,5,4,3,4,4,4
"1985",2,1,4,3,1,3,2,1,3,1,2,2,2,3,4,1,3,1,3,3,2,1,3,1,3,4,3,2,2,1,2,1,3,4,3,2,2,4,3,3,2,1,1,4,1,4,4,1,5,5,5,3,2,5,5,3,5,1,2,2
"1986",4,4,3,4,4,3,1,4,4,2,3,5,4,1,3,3,3,4,3,4,4,3,4,4,2,3,4,4,3,1,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,5,3,4,3,4,5,4,3,5,4,3,3
"1987",2,2,2,4,4,3,2,1,3,4,1,5,4,4,3,4,3,4,4,4,4,2,2,2,3,3,3,3,4,2,3,2,4,4,2,3,4,3,3,3,4,3,4,2,4,4,4,2,3,2,2,2,5,3,3,2,3,3,3,2
"1988",1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,2,1,1,2,1,2,2,1,1,1,1,2,1,2,1,3,2,1,1,2,1,1,2,2,2,4,2,2,2,3,1,2,3,1,2,2,2,3,1,1
"1989",2,1,2,2,2,3,1,1,4,1,3,3,1,1,3,1,2,2,2,4,3,3,3,3,1,3,3,2,1,1,1,2,2,1,2,4,3,2,3,2,1,2,1,1,1,4,1,3,2,2,1,3,3,4,2,2,3,3,1,2
"1990",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991",1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,3,1,1
"1992",1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,3,1,1,4,1,1,1,1,3,1,1
"1993",2,1,2,1,3,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,3,4,2,1,2,1,3,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,4,1,1,1,3,1,2,2,1,2,3,1,2,1,1
"1994",5,2,3,2,4,3,3,3,5,3,1,5,5,3,4,3,2,5,3,4,5,4,5,5,4,2,4,4,3,1,3,3,5,4,2,4,4,4,4,2,4,4,4,2,1,5,4,3,3,5,1,2,5,4,4,3,3,3,2,2
"1995",1,1,2,2,1,1,2,1,1,1,1,2,1,1,3,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,3,1,3,1,3,1,1,3,3,2,1,1,3,1,1
"1996",2,1,2,3,4,2,2,2,3,4,1,3,2,4,2,3,2,3,3,5,2,2,2,2,2,4,2,2,2,1,4,1,1,2,3,4,4,2,2,2,4,4,2,3,4,2,4,3,2,3,1,2,2,2,2,3,2,4,2,3
"1997",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1998",5,1,5,5,4,5,4,5,5,2,2,5,4,4,3,4,3,2,2,1,4,4,5,4,3,4,2,4,1,1,4,1,4,1,4,2,4,2,4,4,2,2,1,2,3,5,3,3,2,4,2,2,3,5,4,2,2,3,4,4
"1999",1,1,3,1,1,1,5,1,4,2,1,1,1,1,2,4,1,3,4,3,5,2,3,1,1,1,1,1,1,1,1,1,3,2,1,2,1,4,1,1,1,2,1,3,1,4,3,2,3,4,1,2,1,1,2,3,3,2,1,3
"2000",1,1,1,1,3,3,1,2,5,1,3,1,1,2,1,1,1,1,2,4,2,2,4,5,3,2,2,2,3,1,2,1,3,2,2,3,1,1,3,1,3,2,2,2,1,4,2,3,3,3,3,5,3,3,3,4,3,4,1,1
"2001",2,1,1,2,3,3,1,1,5,2,1,3,1,1,2,3,2,4,4,3,4,2,3,4,3,2,1,3,2,1,1,4,1,2,2,3,3,2,2,1,2,2,2,2,1,5,2,2,1,4,1,3,2,2,4,2,1,2,1,3
"2002",2,1,2,2,2,1,3,1,1,1,1,3,2,3,4,4,2,3,3,2,2,4,2,2,2,3,2,3,3,1,2,1,1,2,3,2,1,2,3,2,2,3,1,1,1,4,1,3,3,2,1,2,2,1,3,3,2,4,1,2
"2003",1,1,3,1,1,1,1,1,1,1,1,3,1,3,3,1,3,4,2,3,1,3,1,1,1,3,1,3,1,1,4,3,3,1,1,4,3,2,1,1,2,1,3,2,3,3,2,4,3,4,1,3,4,4,4,2,3,3,3,1
"2004",5,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,3,1,1,1,1,4,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,3,1,3,1,1,1,3,3,3,1,1
"2005",1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,2
"2006",3,3,4,3,3,4,2,5,5,2,2,4,4,3,3,3,2,4,4,4,4,5,4,4,3,3,2,4,4,2,3,4,4,4,5,4,4,3,4,4,4,4,2,3,3,5,3,4,3,4,3,3,5,4,4,3,4,4,3,2
"2007",1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,3,1,2,2,3,3,3,1,2,1,2,1,3,2,1,2,2,1,1,2,1,1,2,3,1,3,1,1,2,1,3,1,3,1,1,1,1,2,1,3,2,1,3,2,1
"2008",1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1
"2009",1,1,1,2,4,1,1,1,1,1,1,3,4,3,5,1,2,4,3,4,3,3,3,4,1,2,1,3,2,1,2,1,1,1,3,4,1,1,2,2,2,1,3,3,3,3,1,3,2,3,1,2,2,3,3,2,3,3,1,2
"2010",1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011",5,3,4,1,4,3,4,3,5,4,3,4,5,5,4,5,4,3,5,5,5,4,4,4,4,4,2,5,5,3,4,1,4,4,5,4,4,3,5,3,5,5,3,5,1,4,1,3,3,5,3,4,1,5,5,3,5,4,3,1
"2012",4,3,4,3,3,3,3,3,3,4,2,4,3,3,2,4,3,3,4,4,4,4,4,5,4,4,3,4,5,3,3,5,2,3,4,4,4,4,5,3,5,5,3,2,4,5,4,3,3,4,3,4,3,4,4,4,3,3,4,3
"2013",1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1
"2014",2,1,1,1,2,2,1,1,1,2,1,2,1,3,1,1,1,1,3,2,3,2,3,2,2,2,1,3,1,1,1,1,2,1,3,1,1,1,3,3,2,3,2,3,1,3,1,2,2,2,1,1,2,2,1,1,1,2,1,2
"2015",1,1,1,3,2,1,1,1,3,1,1,2,1,1,1,1,1,2,1,3,1,2,2,2,1,1,1,1,3,1,1,3,1,1,1,3,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,1
"2016",1,1,1,3,1,1,1,1,3,1,1,3,1,3,1,1,1,3,1,3,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,3,3,4,3,3,1,5,2,1,3,4,3,5,1,3
"2017",3,2,3,1,4,3,2,2,3,3,2,3,1,2,1,3,2,2,3,3,4,4,3,2,3,2,2,2,3,3,3,1,3,2,4,3,4,1,3,3,4,2,3,2,2,3,2,3,3,2,2,2,1,4,3,3,5,4,2,4
"2018",1,1,3,2,1,1,1,1,3,1,1,3,1,1,3,1,2,3,1,3,1,3,2,1,1,2,1,4,2,1,1,5,1,2,1,1,4,1,2,1,1,1,3,2,1,1,1,3,3,3,1,4,3,5,4,5,3,5,1,3
"2019",1,2,1,1,1,1,1,1,1,2,1,3,2,1,1,3,1,1,3,2,2,1,2,1,1,1,1,1,1,2,2,1,3,2,3,1,1,1,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1
"2020",4,1,3,1,2,2,1,3,1,1,1,3,1,2,3,2,3,4,2,3,3,3,2,3,2,3,3,3,1,1,2,3,1,1,1,2,2,3,1,2,1,2,2,3,1,2,2,3,2,3,2,3,3,1,3,3,2,3,3,1
"2021",1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1
"2022",4,3,2,3,2,3,2,5,5,1,1,3,3,3,3,1,1,2,3,4,2,4,2,4,3,4,2,3,4,1,2,4,2,2,3,2,4,2,3,3,4,2,2,3,1,4,1,4,2,5,1,3,4,3,4,4,1,4,2,1
"2023",5,4,3,1,3,3,5,4,5,4,2,5,2,2,4,2,1,3,5,5,5,4,5,4,3,3,1,4,5,2,3,1,4,2,4,3,5,4,4,3,2,3,4,3,4,3,2,3,1,5,2,2,2,5,5,2,1,2,2,1
"2024",1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025",2,4,3,3,2,4,4,1,5,2,3,3,2,4,3,3,2,3,4,5,4,5,5,1,4,4,1,4,5,1,4,4,4,1,4,5,3,3,4,3,5,1,1,4,1,4,1,5,3,4,1,1,4,3,5,1,4,4,4,3
"2026",4,1,3,3,3,1,1,1,3,3,1,3,1,2,4,2,1,3,1,3,4,2,3,1,2,3,1,1,3,2,3,1,2,2,2,3,1,1,2,1,2,1,1,1,1,3,3,4,3,4,1,3,4,5,4,3,3,5,1,3
"2027",4,1,3,5,4,4,3,1,5,5,2,5,2,3,3,5,3,4,2,4,5,5,5,5,4,5,2,3,2,3,2,3,1,3,1,2,4,1,5,2,4,2,4,4,2,5,4,1,4,5,1,1,1,4,3,2,1,3,2,1
